,faceCount,faceCover,maxAngry,maxDisgust,maxFear,maxHappy,maxSad,maxSurprise,maxNeutral
572,1,0.019282407407407408,0.37315112352371216,0.15399889647960663,0.0007518120110034943,0.29458683729171753,0.013642005622386932,0.004566160496324301,0.15930317342281342
573,1,0.02125,0.6332454681396484,0.013380315154790878,0.00032595545053482056,0.2372126579284668,0.004777391906827688,0.0013257769169285893,0.10973239690065384
574,1,0.05890625,0.014067248441278934,0.03493252396583557,0.005100425332784653,0.8528248071670532,0.002864317037165165,0.058944884687662125,0.03126588091254234
575,2,0.01868634259259259,0.6942710280418396,0.03332008048892021,0.024756837636232376,0.9745961427688599,0.0020044930279254913,0.01879226416349411,0.017585886642336845
576,3,0.05302662037037037,0.41611751914024353,0.11947977542877197,0.0019973614253103733,0.9981157779693604,0.4003210663795471,0.0029085942078381777,0.169866144657135
577,1,0.02125,0.011216751299798489,0.0006776174996048212,0.00023304048227146268,0.9729194641113281,0.00019845073984470218,0.01397697627544403,0.0007776280399411917
578,1,0.12690972222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2,0.08123842592592592,0.7488833665847778,0.0028636385686695576,0.046504776924848557,0.004201846197247505,0.08994708955287933,0.04722873121500015,0.06037050485610962
580,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,1,0.1451388888888889,0.0023377626203000546,0.0003247768909204751,0.0014042817056179047,0.9240905046463013,0.0018000227864831686,0.06282491981983185,0.007217818405479193
598,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
